L438P_1	L438P_2	Control_1	Control_2	Control_3	Control_4	Control_5	Control_6
ENST00000427632	44.974	2	42.139	1	0	0	15.004	0
ENST00000390293	0	0	2	2	0	1	0	0
ENST00000390294	0	22.757	662.258	185.476	0	57.814	20.421	2.663
ENST00000562905	1.232	0	0	0	0	0	0	0
ENST00000631710	0	0	0	19.08	0	0	0	86.795
ENST00000632846	14.679	7.07	0	37.472	0	0	1.46	0
ENST00000632882	238.854	14.333	18.629	13.075	0	0	5.218	0
ENST00000390295	0	1.088	350	4.041	1	2	22.682	0
ENST00000390296	1	0	0	0	0	0	2	0
ENST00000390297	57.304	3087.086	234.462	88245.973	0	19173.887	47.865	26.33
ENST00000632052	0	0	0	0	0	0	0	0
ENST00000633446	0	2.846	0	0	0	4.442	10.974	0
ENST00000632173	0	0	0	0	0	0	0	0
ENST00000633602	0	33.931	289.339	11.847	0	0	26.591	0
ENST00000631708	0	1.017	0	0	0	0	0	2
ENST00000633987	148.676	63.84	93.854	95.503	1	0	36	0
ENST00000557788	0	0	0	0	0	0	0	0
ENST00000390304	2	42.034	32.413	1	0	0	0	0
ENST00000390305	11.742	11.002	20.93	3.01	0	0	3	2
ENST00000390306	41.557	259.593	2317.361	1327.688	3.334	2	118.285	9.532
ENST00000390307	0	0	0	0	0	0	0	0
ENST00000390308	2.007	272.111	207.549	558.115	1	3	33.388	1
ENST00000390309	1	20.108	11667.947	2	3	375.391	5	5
ENST00000390310	3.336	1.144	4.476	1.332	1186.896	0	9.698	1.012
ENST00000390311	0	6	2.07	8	0	5	48	1
ENST00000390312	255.291	582.059	595.041	6103.407	24877.689	3.737	396.997	56.49
ENST00000390313	207.778	2	1	20	0	0	0	0
ENST00000390314	21.734	62.145	32.353	34.394	4.261	0	52.852	0
ENST00000390315	78.522	1	2	0	2	2	2	3.165
ENST00000390316	2	0	2	0	0	0	45.498	0
ENST00000620395	2841.909	43.055	32.204	6.299	1.036	2.263	58.185	2.075
ENST00000390318	1	1.003	2	0	0	0	29	0
ENST00000390319	727.827	116.216	26545.295	71.212	12.001	7	20.018	8
ENST00000390243	85.062	329.38	1090.127	663.488	31	9	126.034	113.002
ENST00000390244	17	3	661.651	1	2	1	24.001	6
ENST00000496168	189.615	857.764	63.372	41.727	3.05	16.654	74.123	7.546
ENST00000464162	55.152	87.856	253.304	6.641	2.132	1.446	134.296	5.067
ENST00000390247	2089.934	4.843	9.35	0	0	0	7.127	0
ENST00000495489	0	90.184	1.463	0	0	0	671.306	0
ENST00000493819	74.224	361.58	15.519	8.477	0	2.544	3012.953	1.213
ENST00000483158	105.696	917.228	171.768	45.952	4	5	31.798	6.027
ENST00000480492	9.892	2030.893	15.412	44.142	0	3.531	23457.942	5.588
ENST00000390252	2452.083	273.024	239.126	9420.672	5.539	5.002	662.717	7.002
ENST00000479981	3.922	265.747	2.034	17.39	0	0	53.292	2.197
ENST00000490686	17057.209	219.782	87.479	8.024	1.034	0	37.954	19.256
ENST00000492167	1331.905	2006.404	1141.751	258.463	4.554	2	5212.876	0.972
ENST00000390256	17791.537	214.714	1	6	2	0	10	5
ENST00000484817	1	4289.642	956.479	118.771	1	1.136	0	3.003
ENST00000498435	131.803	5252.643	11.263	150.116	24.571	27.263	99.046	39.216
ENST00000482769	49.002	0	78.615	514.783	3.003	1	168.536	1.027
ENST00000468494	1	25004.654	678.262	619.873	2	4.867	69.984	753.749
ENST00000473726	17.272	11475.827	959.309	347.169	0	14.144	388.029	12.377
ENST00000558152	0	1400.768	323.265	37.845	1	0	32.071	0
ENST00000465170	3.072	71.545	70.367	126.478	0	1.084	56.712	3.105
ENST00000498574	234.083	0	124.671	6.812	0	33.81	0	396.327
ENST00000620613	0	0	0	0	0	0	0	0
ENST00000621595	7	7.037	0	0	0	1.001	3.084	0
ENST00000429992	0	0	0	0	0	0	0	0
ENST00000448155	27059.087	1147.667	10247.651	1141.896	25.944	1850.4	313.496	41860.576
ENST00000509129	0	0	0	0	1	0	0	0
ENST00000390265	0	10.405	3.316	0	0	0	0	0
ENST00000474213	0	593.482	0	60.176	0	0	0	2.123
ENST00000491977	1.002	23.451	27.4	0	0	0	4.758	35.657
ENST00000612356	0	0	12.202	16.16	0	0	0	0
ENST00000453166	0	160.54	0	0	0	0	0	0
ENST00000558026	0	6.519	16.869	31.522	0	0	3.642	0
ENST00000390268	1	3.859	1.855	160.035	0	0	2.302	0
ENST00000462693	0	1.181	0	0	0	0	0	0
ENST00000436451	12.34	1.454	0	0	0	0	0	0
ENST00000492446	5.806	22.39	2.824	1.233	0	0	28.454	1.849
ENST00000483379	3.484	0	2.135	1.07	0	0	5.188	0
ENST00000390271	1.012	0	0	0	0	0	0	0
ENST00000390270	0	116.78	22.284	1.295	0	0	1.206	0
ENST00000417279	6.303	4.712	0	34.36	0	0	43.601	0
ENST00000611391	5.183	203.713	8.742	0	20.762	3.792	114.751	0
ENST00000377032	1.79	0	4.075	0	0	0	0	0
ENST00000390277	68.886	1.218	5.623	1.237	0	0	2.766	0
ENST00000390278	0	0	0	0	0	0	0	0
ENST00000468879	3.009	0	5.603	0	1	0	6.504	2
ENST00000471857	3.53	90.361	0	6.249	0	0	0	1.084
ENST00000634213	0	0	0	0	0	0	0	0
ENST00000631745	0	0	0	0	0	0	0	0
ENST00000633936	0	0	0	0	0	0	0	0
ENST00000633891	0	0	0	0	0	0	0	0
ENST00000633507	0	0	0	0	0	0	0	0
ENST00000632228	0	0	0	0	0	0	0	0
ENST00000631600	0	0	0	0	1	0	0	0
ENST00000633188	0	0	0	0	0	0	0	0
ENST00000633209	0	0	0	0	0	0	0	0
ENST00000631840	0	0	0	0	0	0	0	0
ENST00000633836	0	0	0	1	0	0	0	0
ENST00000634149	0	0	0	0	0	0	0	0
ENST00000632996	0	1.999	0	0	0	0	0	0
ENST00000633660	0	0	0	0	1	0	0	0
ENST00000390339	0	0	0	0	0	0	0	0
ENST00000390334	0	0	0	0	0	0	0	0
ENST00000390337	0	0	0	0	0	0	0	0
ENST00000390338	0	0	0	0	0	0	0	0
ENST00000390483	0	1	0	0	0	1	1	0
ENST00000390474	0	0	0	0	0	0	0	0
ENST00000390475	0	0	0	0	0	0	0	0
ENST00000390482	0	0	0	0	0	2	0	0
ENST00000390473	0	0	0	0	0	0	0	0
ENST00000390484	0	0	0	0	0	0	1	0
ENST00000390481	0	0	0	0	0	0	1	0
ENST00000390480	0	0	0	0	0	0	0	0
ENST00000390479	0	0	0	0	0	1	0	0
ENST00000390476	0	0	0	0	0	0	0	0
ENST00000390485	0	1	1.905	0	1	0	4.258	0
ENST00000390486	0	0	0	0	0	0	0	0
ENST00000390487	0	0	0	0	0	0	0	0
ENST00000390488	0	4.083	1.517	2	0	3.551	0	0
ENST00000390489	0	0	2.143	0	0	0	1.988	0.952
ENST00000390490	0	0	0	0	0	0	2.73	0
ENST00000390491	0	0	0	0	0	0	0	0
ENST00000390492	1	0	0	1	0	2.178	4	0
ENST00000390493	1	1	0	0	0.92	0	0.942	0
ENST00000390494	0	0	0	0	0	0	0	1
ENST00000390495	1.991	0	0	0.937	0	1	2.845	0
ENST00000390496	1	0	0	0	0	1	0	0
ENST00000390497	0	0	0	0	0	1	0	0
ENST00000390498	0	0	0	1	0	1	0	0
ENST00000390499	1	0	0	0	0	1	1	0
ENST00000612375	0	0	0	0	0	1	0	0
ENST00000614481	0	0	0	0	0	1	0	0
ENST00000390502	3.731	1	1.2	2.137	6.857	0	4.554	4.373
ENST00000390503	0	0	0	0	1.874	1.953	1.052	1
ENST00000390504	1	0	0	1	0	2	0	0
ENST00000390505	4.592	0.992	0.927	2	1.795	3.682	5.29	1.527
ENST00000390506	0	0	0	0	0	0	0	0
ENST00000390507	0	0	0	0	0	0	0	0
ENST00000390508	1	0	0	0	0	0	0	0
ENST00000390509	0	0	0	1	1	0	0.832	0.861
ENST00000390510	1	0	1	0	0	3	0	0
ENST00000390511	0	1	1	1	1	0	0	0
ENST00000390512	0	0	0	0	0	0	0	0
ENST00000390513	0	0	0	0	0	0	0	0
ENST00000390514	0	0	0	0	0	0	0	0
ENST00000390515	0	1	0	0	0	0	0	0
ENST00000390516	0	0	0	0	0	1	0	0
ENST00000390517	0	0	0	0	1	0	0	0
ENST00000390518	0	0	0	1	0	0	1	0
ENST00000390519	1	0	1	0	0	3	0	0
ENST00000390520	1	0	0	1	0	0	0	0
ENST00000390521	1	0	0	0	0	0	1	0
ENST00000390523	0	0	0	0	0	0	0	1
ENST00000390524	0	0	0	1	0	0	2	0
ENST00000390525	3.78	7.3	13.522	7.864	11.704	3.178	2.905	11.32
ENST00000390526	0	0	1	0	1	0	2	0
ENST00000390527	1.171	1.767	1.67	4.94	3.074	1.004	0	0
ENST00000390528	0	0.811	3.754	2	0	0	1	2
ENST00000390530	0	1	0	0	1	0	0	0
ENST00000390531	0	0	1	0	0	0	1	1
ENST00000390532	0	0	0	0	0	0	0	0
ENST00000390533	1	0	1	0	0	1	0	1
ENST00000390534	0	0	1	1	1	0	0	2
ENST00000390535	1	0	0	0	0	0	0	0
ENST00000390536	3	0	0	0	0	3	1	0
ENST00000390419	0	0	0	0	0	0	0	0
ENST00000633713	0	0	0	0	0	0	0	0
ENST00000361390	38034.934	37290.524	51583.306	46971.254	80417.413	62821.934	91004.305	57282.402
ENST00000361453	45006.335	43097.779	59607.131	52053.552	100817.589	60636.142	104942.203	68956.294
ENST00000361624	264568.265	349075.259	401591.972	437982.668	479253.998	525392.642	496628.837	435581.841
ENST00000361739	52375.149	87054.872	108393.642	107639.502	146564.967	113519.187	147240.148	112339.666
ENST00000361851	6629.893	10016.418	13953.667	13118.903	14651.908	11056.339	19940.889	14825.724
ENST00000361899	41540.795	63298.9	87680.044	84830.916	106762.904	81872.792	117448.433	88645.151
ENST00000362079	63381.269	94836.918	135175.072	129072.293	182190.804	142610.877	223327.315	185902.843
ENST00000361227	10718.392	14006.691	17257.038	16584.903	27469.835	21961.766	25508.844	17255.353
ENST00000361335	10050.423	15495.549	18201.509	17786.182	18245.248	17920.182	25548.975	18591.494
ENST00000361381	95687.739	147102.495	175076.911	162929.959	183120.685	169807.639	221312.328	180716.037
ENST00000361567	60803.558	71610.416	92203.324	92947.798	102077.444	76880.905	136985.806	90041.406
ENST00000361681	15802.31	18573.709	25342.013	25922.783	33835.319	23215.286	41117.513	26367.174
ENST00000361789	27743.44	42416.655	59253.742	59788.745	91683.624	63967.015	105282.522	46034.97
ENST00000610981	0	0	0	59.155	0	0	0	0
ENST00000613233	0	0	0	0	0	0	0	0
ENST00000615620	207.67	209.513	280.611	230.806	299.884	189.402	269.928	240.599
ENST00000618352	97.658	210.612	121.652	206.448	31.738	219.331	191.915	140.189
ENST00000622022	0	0	0	0	0	0	0	0
ENST00000617592	0	0	0	0	0	0	0	0
ENST00000612327	432.833	561.205	546.28	497.304	497.629	470.734	550.583	504.504
ENST00000614604	0	0	0	0	0	0	0	0
ENST00000620810	0	0	0	0	0	0	0	0
ENST00000617954	0	0	0	0	0	0	0	0
ENST00000610596	6.723	3.528	8	0	27.476	0	5	6.006
ENST00000612919	236.564	287.36	575.952	364.159	168.308	496.058	309.683	229.248
ENST00000400754	112.228	65.479	49.198	3.335	30.573	125.082	9.093	197.707
ENST00000622200	0	0	0	0	0	0	0	0
ENST00000598975	0	0	0	0	0	0	0	2.481
ENST00000610794	0	0	0	0	0	0	0	0
ENST00000619024	0	0	0	0	0	0	0	0
ENST00000613774	0	0	0	0	0	0	0	0
ENST00000613085	0	0	0	0	0	0	0	0
ENST00000613106	0	0	0	0	0	0	0	0
ENST00000612882	0	0	0	0	0	0	0	0
ENST00000612953	0	0	0	0	0	0	0	0
ENST00000620647	0	0	0	0	0	0	0	0
ENST00000611719	0	2.053	0	0	0	0	0	0
ENST00000621328	0	4.947	0	3.357	0	0	0	0
ENST00000622275	0	0	0	0	0	0	0	0
ENST00000616638	0	0	0	0	0	0	0	0
ENST00000612243	0	0	1.019	0	0	0	0	0
ENST00000614110	0	17.968	200.812	42.132	0	0	4.013	0
ENST00000610883	170.598	97.604	28.695	36.678	0	42.374	75.476	14.885
ENST00000622131	120.111	61.605	99.274	90.888	88.901	74	43.166	89.491
ENST00000614598	0	0	0	10.013	0	0	0	34.578
ENST00000615717	0	0	0	0	0	0	0	0
ENST00000617861	0	0	0	0	0	0	0	0
ENST00000617145	0	0	0	0	0	0	0	0
ENST00000613768	0	0	0	0	0	0	0	0
ENST00000616928	1558.401	8007.71	5225.238	5772.621	5654.888	2119.789	2319.278	4625.243
ENST00000626065	1346.476	648.788	1000.898	1016.627	1161.492	305.253	807.819	476.732
ENST00000455693	0	0	0	0	0	0	0	0
ENST00000612769	0	0	0	0	0	0	0	0
ENST00000551709	0	0	0	30.899	0	76.446	86.888	0
ENST00000546854	0	0	0	0	0	0	224.253	0
ENST00000612712	0	0	0	4.151	0	9.652	0	0
ENST00000613888	0	0	0	0	1.968	0	0	0
ENST00000615811	0	0	0	0	0	0	0	0
ENST00000614984	0	0	0	0	0	0	0	0
ENST00000629119	283.594	256.644	278.917	265.684	235.182	210.653	235.949	181.438
ENST00000627384	0	151.728	168.387	29.036	34.494	147.108	0	16.303
ENST00000625213	63.723	22.517	5.563	110.351	83.721	39.685	80.213	68.244
ENST00000629578	3270.474	3410.203	3733.564	5067.572	2248.885	2405.547	3365.631	2724.443
ENST00000626303	0	0	0	0	0	0	0	0
ENST00000626635	3.648	9.706	4.918	7.88	2.181	2.594	2.991	9.413
ENST00000629510	0	0	0	0	0	0	0	0
ENST00000625797	22.577	27.211	12.993	24.717	2.595	4.87	7.391	9.008
ENST00000628319	30.124	0	0	51.239	32.94	0	34.34	26.949
ENST00000615453	0	0	0	0	0	0	0	0
ENST00000621455	0	0	0	0	0	0	0	0
ENST00000612053	0	0	0	0	0	0	0	0
ENST00000428168	0	0	0	3.366	0	0	0	0
ENST00000441025	0	0	0	0	0	0	0	0
ENST00000630425	0	0	6	0	0	0	0	0
ENST00000626471	0	0	0	0	0	0	0	0
ENST00000627288	0	0	0	0	0	0	0	0
ENST00000629302	0	0	0	0	0	0	0	0
ENST00000629360	71.575	78.955	11.471	75.731	21.03	78.312	29.995	159.948
ENST00000625523	0	0	0	0	17.914	0	0	0
ENST00000631353	0	0	0	0	0	0	0	0
ENST00000628693	0	13.473	30.026	11.092	0	78.49	0	0
ENST00000628249	2.045	3.119	0	3.016	2.055	6.099	0	2.021
ENST00000625820	30.357	15.748	13.419	46.332	0	22.986	0	66.601
ENST00000626327	41.426	36.705	0	14.369	0	0	0	13.222
ENST00000627903	0	0	0	0	0	0	0	0
ENST00000629127	42.701	0	89.084	64.46	0	157.114	42.005	54.208
ENST00000622042	0	0	0	0	0	0	0	0
ENST00000619664	0	0	0	0	0	0	0	0
ENST00000622864	0	0	0	0	0	0	0	0
ENST00000618789	0	0	0	0	0	0	0	0
ENST00000612308	18	19	41	23	5	14	30.03	32
ENST00000629980	1081.106	1101.645	1227.804	1334.957	952.209	812.47	1299.022	1023.769
ENST00000628950	32.106	68.555	75.675	54.717	95.122	55.556	52.053	77.886
ENST00000622245	0	0	0	0	0	0	0	0
ENST00000621424	0	0	12.045	17.485	0	12.078	22.492	15.694
ENST00000615165	3.275	29.365	0	11.815	8.666	0	0	52.089
ENST00000300177	0	51.072	388.515	58.011	38.282	43	219.595	59.506
ENST00000322805	0	0	0	0	0	0	0	0
ENST00000616654	50.393	66.302	101.565	98.716	71.335	119.361	71.649	105.311
ENST00000622636	87.851	74.743	55.426	123.125	23.485	98.721	65.886	96.221
ENST00000620861	0	0	0	0	0	0	0	0
ENST00000607223	0	0	0	0	0	0	0	0
ENST00000529444	13.529	5.123	0	0	0	0	0	0
ENST00000256997	438.784	353.322	509.591	438.133	260.579	271.31	260.065	373.147
ENST00000533929	0	0	0	0	0	0	0	0
ENST00000527256	0	0	0	0	4.659	0	0	0
ENST00000621195	0	0	0	0	0	0	0	0
ENST00000628420	1	0	0	0	0	0	0	0
ENST00000613230	107.778	76.984	31.244	10.267	24.424	136.054	17.952	283.802
ENST00000601199	0	0	0	0	0	0	0	0
ENST00000627758	0	0	0	0	0	0	0	0
ENST00000630166	0	0	0	0	0	0	0	0
ENST00000629235	0	0	0	0	0	0	0	0
ENST00000628865	0	0	0	0	0	0	0	0
ENST00000629408	0	0	0	0	0	0	0	0
ENST00000593842	0	0	0	0	0	0	0	0
ENST00000621063	407.809	287.607	18.179	385.935	215.666	474.957	209.694	530.405
ENST00000625748	0	0	0	0	0	0	0	0
ENST00000622253	0	0	0	0	0	0	0	0
ENST00000619401	21.706	18.628	67.526	142.611	0	91.841	74.614	80.316
ENST00000611363	30.297	0	0	0	7.423	131.211	22.894	50.391
ENST00000549900	0	39.053	0	0	0	0	0	0
ENST00000553245	286.856	135.327	0	0	0	0	0	0
ENST00000621764	0	0	0	0	0	0	0	0
ENST00000611547	0	7.307	0	0	0	0	28	0
ENST00000645810	0	0	0	0	0	0	0	0
ENST00000626615	0	0	0	0	0	0	0	0
ENST00000639948	0	0	2.701	1.224	2.79	0	0	0
ENST00000626663	458.414	394.881	308.679	428.868	336.73	318.89	362.608	579.626
ENST00000628258	49.964	173.753	144.54	200.789	61.94	197.811	100.598	0
ENST00000630619	57.059	73.533	78.425	78.257	35.329	56.217	65.726	85.531
ENST00000625378	0	0	5.356	0	0	0	0	0
ENST00000629007	7.028	6.053	4	10.762	1	6.081	4.069	4.075
ENST00000618003	0	13.758	10.405	3.168	0	3761.511	116.106	0
ENST00000613260	0	0	0	0	0	0	0	0
ENST00000614143	0	0	0	0	0	0	0	0
ENST00000618382	0	0	0	0	0	0	0	0
ENST00000615345	0	0	0	0	0	0	0	0
ENST00000611599	0	0	0	0	0	0	0	0
ENST00000617446	0	0	0	0	0	0	0	0
ENST00000643872	408.41	135.977	190.931	276.902	112.108	47.532	83.569	117.821
ENST00000613216	0	0	0	0	0	0	0	0
ENST00000611339	0	0	0	0	0	0	0	0
ENST00000619729	3.898	6.616	11.365	41.767	1.642	0	0	0
ENST00000616938	0	0	6.84	0	0	0	0	13.764
ENST00000630979	32236.602	40466.877	37796.802	41457.874	57629.967	53609.585	48762.346	44254.056
ENST00000627647	3.853	15.167	6.505	22.33	10.064	19.389	40.569	40.786
ENST00000625669	391.546	461.356	527.337	627.569	1104.446	792.887	933.374	786.591
ENST00000625844	30.797	39.588	35.531	45.975	62.257	57.026	51.707	38.335
ENST00000629468	19.08	31.55	63.02	90.445	55.521	4.688	123.863	86.258
ENST00000631188	74.95	82.583	93.288	110.524	200.856	148.106	150.845	164.785
ENST00000627260	53.686	0	122.904	36.167	38.316	78.144	55.342	0
ENST00000628986	54.775	59.136	65.231	57.058	120.789	99.46	106.156	69.025
ENST00000629488	59.381	64.426	59.005	60.864	153.83	135.041	122.181	116.629
ENST00000614336	31.274	72.6	75.987	76.038	141.819	130.014	22.436	88.698
ENST00000612640	14.886	7.147	30.78	34.049	0	9.767	0	12.82
ENST00000612721	0	0	0	0	0	0	0	0
ENST00000616361	0	8.522	0	16.586	0	5.838	0	0
ENST00000614359	0	0	0	0	12.018	27.062	0	0
ENST00000611619	18.148	33.739	59.856	23.093	3.154	46.76	50.34	67.26
ENST00000611448	0	0	0	0	0	0	0	0
ENST00000615583	0	0	0	0	0	0	0	0
ENST00000617515	0	0	0	0	0	0	0	0
ENST00000618210	0	0	0	0	0	0	0	0
ENST00000621076	0	0	0	0	0	0	0	0
ENST00000619044	4	0	0	0	0	0	0	0
ENST00000630055	0	0	0	0	0	0	0	0
ENST00000619792	0	0	0	0	0	0	0	0
ENST00000612565	73.465	376.202	164.733	89.939	22.045	76.143	62.113	222.221
ENST00000612848	397.978	14.16	1057.48	19.358	6.951	0	598.081	775.908
ENST00000613328	0	0	0	0	0	0	0	0
ENST00000627846	0	0	0	0	0	0	0	0
ENST00000629522	51.817	56.361	49.119	67.016	49.583	62.141	45.324	46.241
ENST00000631196	0	0	0	0	0	0	0	0
ENST00000626118	709.585	874.455	998.379	974.23	526.401	793.251	1126.62	823.771
ENST00000629975	128.046	136.324	46.53	119.827	198.712	83.44	86.66	243.083
ENST00000628583	0	0	0	0	0	5.879	0	0
ENST00000629701	2.689	0	0	0	0	0	0	4.335
ENST00000629491	0	0	0	0	0	0	0	0
ENST00000629994	0	0	0	0	0	0	0	0
ENST00000630604	0	5.574	7.875	2.41	0	0	4.358	0
ENST00000630090	8.106	8.421	4.523	7.129	8.528	11.209	7.424	13.576
ENST00000427575	305	389	403.071	395	250	296.182	498.08	366.153
ENST00000617253	7.984	7.283	6	9.17	6.677	7.49	4.971	5.268
ENST00000630633	139.262	200.012	206.601	204.827	186.108	194.843	317.719	224.822
ENST00000627396	5.738	13.536	5.007	5.497	12.892	10.157	20.281	4.443
ENST00000626704	0	3.45	3.391	0	0	0	0	6.736
ENST00000616049	0	0	0	0	0	0	0	0
ENST00000616157	0	0	0	0	0	0	0	0
ENST00000617983	0	9.685	8.176	2.715	2.042	1.731	6.128	1.011
ENST00000610801	0	0	2	1	0	0	0	0
ENST00000617299	0	0	7.604	0	0	0	0	0
ENST00000620917	0	1.01	0	0	0	1.863	0	0
ENST00000618874	0	0	2.954	2.645	0	0	0	0
ENST00000621049	0	21.515	0	6.204	0	0	0	0
ENST00000613680	0	0	55.635	0	0	0	0	92.137
ENST00000612628	0	0	29.835	16.796	0	0	0	0
ENST00000631203	0	0	0	0	0	0	0	0
ENST00000611771	3.54	5.558	13.414	10.091	13.712	9.744	6.448	11.041
ENST00000610645	0	0	0	0	0	0	0	0
ENST00000612315	0	0	0	0	0	0	0	0
ENST00000548618	0	0	0	0	0	0	0	0
ENST00000640966	0	0	0	0	0	0	0	0
ENST00000639262	1	0	0	0	4.058	0	1	0
ENST00000639355	0	0	0	0	0	0	0	0
ENST00000639694	0	0	0	0	0	0	0	0
ENST00000639420	0	0	0	0	0	0	0	1.971
ENST00000639471	0	0	0	0	0	0	0	0
ENST00000640013	0	0	0	0	0	0	0	0
ENST00000638734	0	0	0	0	1.486	0	0	0
ENST00000638907	0	0	0	0	0	0	0	0
ENST00000639652	0	0	0	0	0	0	0	0
ENST00000640402	0	0	0	0	0	0	0	0
ENST00000638293	4	9	25	11	0	18	2	7.039
ENST00000639281	0	0	0	0	0	0	0	0
ENST00000639736	0	0	0	0	0	0	0	0
ENST00000640738	0	0	0	0	0	0	0	0
ENST00000640802	0	0	0	0	0	0	0	0
ENST00000635558	0	0	0	1	0	0	2	0
ENST00000621843	2366.39	3971.61	1775.264	2348.81	2645.01	0	4141.205	2773.47
ENST00000616962	0	0	0	0	0	0	0	0
ENST00000613156	3	0	0	0	0	0	1	0
ENST00000618142	0	0	0	0	0	0	0	0
ENST00000618686	26	19	36.001	9.001	16	27	18	25.31
ENST00000619130	7.538	0	0	0	0	0	0	0
ENST00000550775	0	0	0	0	0	0	0	0
ENST00000551639	0	0	0	0	0	0	0	0
ENST00000611746	1.143	37.884	24.357	3.961	540.769	0	0	0
ENST00000382776	0	0	0	14.555	0	3.196	0	2.788
ENST00000622126	2.992	0	0	10.844	0	1.363	0	0
ENST00000613204	1.175	7.358	2.921	1.179	0	0	2.453	2.682
ENST00000605259	51.21	81.014	103.1	68.14	37	60.162	92.21	113.649
ENST00000612465	731.852	210.261	896.933	651.909	65.846	430.24	1395.089	431.74
ENST00000599578	0	0	0	0	0	0	0	0
ENST00000333602	1352.017	1437.487	1787.901	1554.216	480.773	1132.496	1066.845	1253.443
ENST00000381916	235.831	221.991	234.235	239.187	165.14	160.87	219.099	189.928
ENST00000439230	76.168	21.164	59.926	13.316	37.164	27.697	46.274	44.071
ENST00000428187	30.323	125.236	70.622	69.922	25.351	101.938	44.126	33.558
ENST00000622674	0	0	0	0	0	0	0	0
ENST00000548842	0	0	0	0	0	0	0	0
ENST00000548165	0	0	0	0	0	0	0	0
ENST00000558668	0	0	0	0	0	2.087	0	0
ENST00000618348	75.015	8.46	9.53	0	16.548	2.885	39.282	0
ENST00000618706	434.966	332.281	225.422	24.097	50.432	370.432	287.592	0
ENST00000370355	12439.138	16001.84	15514.608	15834.657	7002.19	12406.115	22486.986	12126.66
ENST00000354655	0	0	0	0	0	0	0	0
ENST00000479936	45.141	13.838	16.788	29.835	0	5.016	13.519	5.379
ENST00000354273	1414.246	905.696	1198.464	1808.722	545.495	661.933	1091.114	679.31
ENST00000495539	13.428	8	14.919	10.433	0	10.194	0	2.391
ENST00000467340	35.808	64.406	67.256	48.837	24.812	36.557	37.868	23.744
ENST00000496328	10.344	41.891	43.442	26.532	20.868	42.812	19.371	27.558
ENST00000356116	0	798.891	1056.482	0	402.561	587.807	1068.912	803.624
ENST00000393081	0	257.791	249.632	68.22	78.537	176.413	143.136	139.48
ENST00000433418	0	0	0	97.926	28.548	25.71	0	0
ENST00000307169	0	0	0	1	0	0	1	1
ENST00000371129	4	3	1	0	1	2.827	2.319	0
ENST00000482591	0	0	0	0	0	0	1.681	0
ENST00000493994	0	0	0	1	0	2.173	0	2
ENST00000406846	2	0	0	0	0	0	0	0
ENST00000304421	0	3	0	1	0	0	0	2
ENST00000454032	0	0	0	0	0	0	0	0
ENST00000469138	0	0	0	0	0	0	0	0
ENST00000419927	0	0	0	0	0	0	0	0
ENST00000548757	0	0	0	28.639	0	0	0	0
ENST00000549345	0	0	0	0	0	0	0	3.05
ENST00000356891	207.932	208.886	313.124	252.624	240.991	236.201	383.073	238.404
ENST00000550333	36.427	60.611	45.723	122.982	11.508	77.951	88.565	43.131
ENST00000552121	0	0	0	0	6.739	0	0	12.952
ENST00000552847	0	17.711	0	5.951	0	0	0	0
ENST00000453037	38.669	22.919	22.492	18.943	23.904	0	38.159	48.958
ENST00000552803	7.3	0	0	0	0	0	0	0
ENST00000548511	54.781	68.604	54.096	59.964	53.175	66.006	57.888	44.39
ENST00000547468	47.767	49.794	52.618	36.607	26.947	35.506	43.77	16.783
ENST00000473258	1.451	2.81	11.613	7.063	2.472	1.141	5.237	2.612
ENST00000295550	0	0	95.367	19.521	0	0	32.687	0
ENST00000491769	0	2.702	2.48	4.076	9.446	0	4.888	3.403
ENST00000472056	23.37	61.484	560.603	0	40.536	40.436	94.247	46.798
ENST00000409809	0	0	0	0	0	0	0	0
ENST00000493608	0	0	1.149	0	0	0	0	0
ENST00000468792	0	0	0	0	0	0	0	0
ENST00000493475	0	0	0	0	0	0	0	0
ENST00000392004	0	0	0	0	0	0	0	0
ENST00000392003	0	0	0	5.92	0	0	0	0
ENST00000433762	0	0	0	0	0	0	0	0
ENST00000491233	0	0	0	0	0	0	0	0
ENST00000353578	20.191	11.147	229.604	0	32.7	19.423	135.032	27.495
ENST00000347401	0	0	0	63.467	0	0	0	0
ENST00000355653	544.75	531.723	598.839	560.181	448.717	791.4	446.426	563.827
ENST00000592388	0	0	0	0	0	0	0	0
ENST00000587173	0	0	0	0	0	0	0	0
ENST00000420567	0	0	0	0	0	2.245	0	2.67
ENST00000587147	7.732	4.277	5.811	5.784	5.244	2.674	4.327	2.858
ENST00000590924	0	0	0	0	0	0	0	0
ENST00000589709	2.535	0	4.244	8.883	0	3.199	3.817	0
ENST00000589828	2.983	0	1.304	4.151	4.039	1.178	5.748	0
ENST00000587062	0	0	0	0	0	0	0	0
ENST00000470671	0	1.199	1.209	1.196	1.376	2.91	0	2.464
ENST00000492695	3.001	0	0	0	2.851	0	0	0
ENST00000316084	17610.873	24750.013	24829.994	26800.911	35287.657	34603.349	29920.882	26684.576
ENST00000486733	87.481	102.926	156.139	134.677	235.861	152.716	216.722	142.659
ENST00000373626	1735.555	1904.008	2256.483	2312.782	2591.526	1489.279	2113.762	2102.26
ENST00000475797	0	0	0	0	0	0	0	0
ENST00000497365	0	0	0	0	0	0	0	0
ENST00000336751	0	0	0	0	0	0	0	0
